locus,num_diploids.BCF,num_diploids.FRHF,num_diploids.FRHS,num_diploids.MDF,num_diploids.SJRF,num_diploids.CHLF,num_diploids.BCS,num_diploids.MDS,num_diploids.SRW,num_diploids.ERF,num_diploids.RRF,num_diploids.IGHF,num_diploids.TRF,num_diploids.TRS,num_diploids.BCkF,num_diploids.CRHS,num_diploids.SmRF,num_alleles.BCF,num_alleles.FRHF,num_alleles.FRHS,num_alleles.MDF,num_alleles.SJRF,num_alleles.CHLF,num_alleles.BCS,num_alleles.MDS,num_alleles.SRW,num_alleles.ERF,num_alleles.RRF,num_alleles.IGHF,num_alleles.TRF,num_alleles.TRS,num_alleles.BCkF,num_alleles.CRHS,num_alleles.SmRF,exp_Hz.BCF,exp_Hz.FRHF,exp_Hz.FRHS,exp_Hz.MDF,exp_Hz.SJRF,exp_Hz.CHLF,exp_Hz.BCS,exp_Hz.MDS,exp_Hz.SRW,exp_Hz.ERF,exp_Hz.RRF,exp_Hz.IGHF,exp_Hz.TRF,exp_Hz.TRS,exp_Hz.BCkF,exp_Hz.CRHS,exp_Hz.SmRF,obs_Hz.BCF,obs_Hz.FRHF,obs_Hz.FRHS,obs_Hz.MDF,obs_Hz.SJRF,obs_Hz.CHLF,obs_Hz.BCS,obs_Hz.MDS,obs_Hz.SRW,obs_Hz.ERF,obs_Hz.RRF,obs_Hz.IGHF,obs_Hz.TRF,obs_Hz.TRS,obs_Hz.BCkF,obs_Hz.CRHS,obs_Hz.SmRF
tag_id_2_855,42,105,155,67,79,256,108,78,19,84,91,89,41,46,53,50,45,3,3,3,3,3,3,3,3,3,3,3,2,1,2,2,3,2,0.45719954648526084,0.34335600907029484,0.4110718002081166,0.3592114056582757,0.3670084922288094,0.48566436767578125,0.6284293552812071,0.5270381328073637,0.5664819944598338,0.4841978458049886,0.39614780823572027,0.01117283171316763,0,0.04253308128544431,0.13955144179423273,0.36239999999999994,0.21456790123456781,0.5238095238095238,0.38095238095238093,0.41935483870967744,0.373134328358209,0.3670886075949367,0.4296875,0.6111111111111112,0.5384615384615384,0.631578947368421,0.47619047619047616,0.3516483516483517,0.011235955056179775,0,0.043478260869565216,0.1509433962264151,0.4,0.24444444444444444
tag_id_2_859,42,102,181,69,79,274,112,80,64,93,91,92,40,46,56,50,46,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.6459750566893424,0.6289888504421377,0.5729983822227649,0.6438773366939718,0.6244992789617049,0.6061857317917844,0.4094786352040817,0.606484375,0.2728271484375,0.5124869927159209,0.5330877913295495,0.41014886578449894,0.54125,0.5966446124763705,0.5414540816326532,0.6093999999999999,0.5718336483931947,0.6190476190476191,0.6666666666666666,0.6077348066298343,0.6521739130434783,0.6075949367088608,0.5656934306569343,0.42857142857142855,0.625,0.296875,0.5483870967741935,0.5384615384615384,0.40217391304347827,0.525,0.6956521739130435,0.5535714285714286,0.6,0.5652173913043478
tag_id_2_9,42,106,155,69,79,260,111,81,19,91,91,90,41,46,56,50,45,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.41808390022675745,0.4544321822712709,0.4370447450572321,0.4343625288804873,0.3843134113122897,0.3970118343195267,0.49983767551335123,0.48285322359396443,0.41135734072022156,0.08404782031155644,0.3608863663808719,0.04345679012345682,0.23230220107079114,0.25803402646502827,0.14779974489795933,0.16379999999999995,0.21456790123456781,0.35714285714285715,0.49056603773584906,0.45161290322580644,0.3188405797101449,0.4177215189873418,0.4307692307692308,0.5135135135135135,0.41975308641975306,0.5789473684210527,0.06593406593406594,0.34065934065934067,0.044444444444444446,0.2682926829268293,0.21739130434782608,0.16071428571428573,0.18,0.15555555555555556
tag_id_2_911,44,106,155,70,79,266,114,81,19,93,91,91,40,46,56,50,46,1,3,3,2,1,1,1,1,1,3,3,3,3,3,3,3,3,0,0.04632431470274123,0.025535900104058262,0.014183673469387648,0,0,0,0,0,0.48207885304659504,0.26367588455500546,0.5291631445477599,0.51125,0.5886105860113422,0.5057397959183674,0.4416000000000001,0.5177221172022685,0,0.04716981132075472,0.025806451612903226,0.014285714285714285,0,0,0,0,0,0.5053763440860215,0.2857142857142857,0.5054945054945055,0.45,0.5217391304347826,0.5,0.34,0.4782608695652174
tag_id_2_935,32,106,157,54,79,265,106,70,24,92,91,93,40,45,56,50,46,3,3,4,3,3,3,3,3,2,3,2,2,1,1,2,3,1,0.58349609375,0.46938412246351024,0.4911963974197737,0.48285322359396443,0.5205095337285692,0.411306514773941,0.45590067639729437,0.24857142857142867,0.3949652777777779,0.09351370510396972,0.16036710542205057,0.021274135738235556,0,0,0.05213647959183687,0.11440000000000006,0,0.59375,0.5094339622641509,0.49044585987261147,0.5,0.5063291139240507,0.37735849056603776,0.39622641509433965,0.2857142857142857,0.2916666666666667,0.09782608695652174,0.13186813186813187,0.021505376344086023,0,0,0.05357142857142857,0.12,0
tag_id_2_939,44,106,155,70,79,266,111,81,19,93,91,93,41,46,56,50,46,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,0.20144628099173545,0.21520113919544315,0.3055359001040582,0.20397959183673464,0.1832238423329594,0.17098196619367967,0.26852528203879555,0.2468373723517755,0.2285318559556786,0.6592091571279917,0.495411182224369,0.5889698231009366,0.5113027959547889,0.5106332703213611,0.6037946428571429,0.54,0.6561909262759924,0.22727272727272727,0.24528301886792453,0.25161290322580643,0.2,0.12658227848101267,0.15789473684210525,0.25225225225225223,0.2839506172839506,0.2631578947368421,0.6021505376344086,0.5274725274725275,0.6451612903225806,0.4878048780487805,0.45652173913043476,0.7142857142857143,0.54,0.7391304347826086
tag_id_2_953,42,104,187,70,79,273,110,80,74,90,91,89,40,46,55,50,45,4,4,4,4,4,4,4,4,4,3,4,3,3,3,4,5,4,0.6306689342403627,0.6462185650887573,0.6521633446767137,0.6541836734693878,0.5733856753725364,0.6384830066148748,0.5877272727272728,0.558046875,0.6675493060628195,0.5153703703703703,0.6502234029706557,0.604469132685267,0.4553125,0.4338374291115312,0.6034710743801653,0.5045999999999999,0.6659259259259259,0.6428571428571429,0.6923076923076923,0.6577540106951871,0.5714285714285714,0.569620253164557,0.6410256410256411,0.6272727272727273,0.625,0.6621621621621622,0.4777777777777778,0.6263736263736264,0.6853932584269663,0.425,0.5434782608695652,0.5818181818181818,0.56,0.5777777777777777
tag_id_2_978,43,106,155,69,79,266,114,80,19,93,92,92,41,46,56,50,44,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,0.43455922120064905,0.6114275542897829,0.6065972944849116,0.591997479521109,0.5083319980772313,0.47342274860082545,0.604070483225608,0.6419531250000001,0.6218836565096952,0.5202913631633714,0.6430174858223062,0.5396975425330813,0.3477096966091612,0.43171077504725897,0.5580357142857142,0.6597999999999999,0.6376549586776858,0.37209302325581395,0.5754716981132075,0.535483870967742,0.6666666666666666,0.4936708860759494,0.49624060150375937,0.6578947368421053,0.6625,0.5789473684210527,0.41935483870967744,0.6086956521739131,0.6086956521739131,0.3902439024390244,0.5434782608695652,0.5535714285714286,0.66,0.5227272727272727
tag_id_2_98,44,105,185,70,79,271,111,81,81,90,91,92,41,46,53,50,43,4,4,4,5,4,4,4,4,2,4,5,4,4,3,4,4,4,0.512654958677686,0.4707029478458049,0.48787436084733393,0.546734693877551,0.4876622336164076,0.513167032039324,0.5573817060303548,0.5608901082152111,0.4523700655387898,0.7369753086419752,0.7307692307692308,0.16186200378071858,0.4997025580011898,0.3570415879017014,0.5427198291206836,0.5509999999999999,0.6814494321254733,0.4090909090909091,0.49523809523809526,0.5351351351351351,0.4714285714285714,0.4810126582278481,0.5424354243542435,0.5855855855855856,0.6172839506172839,0.3950617283950617,0.6888888888888889,0.7692307692307693,0.17391304347826086,0.5365853658536586,0.32608695652173914,0.5849056603773585,0.42,0.627906976744186
tag_id_3194,39,101,151,63,78,249,103,79,19,53,64,64,29,25,44,43,38,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.4049967126890204,0.4433388883442799,0.45945353273979217,0.308390022675737,0.3480440499671269,0.30625312494959767,0.45470826656612306,0.3843134113122897,0.5,0.31772872908508365,0.0457763671875,0.341796875,0.3995243757431628,0.1472,0.48347107438016523,0.49567333693888593,0.46537396121883656,0.41025641025641024,0.36633663366336633,0.3973509933774834,0.25396825396825395,0.24358974358974358,0.321285140562249,0.3300970873786408,0.3670886075949367,0.6842105263157895,0.09433962264150944,0.015625,0.0625,0.06896551724137931,0.08,0.18181818181818182,0.3023255813953488,0.10526315789473684
tag_id_32,41,104,189,63,79,276,110,77,65,90,91,92,40,45,56,50,45,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,3,0.6850089232599643,0.6713664940828403,0.6620055429579239,0.6969009826152683,0.6832238423329595,0.6710840684730098,0.5046694214876033,0.6527238994771463,0.6107692307692307,0.5140123456790123,0.6197922956164714,0.19984640831758038,0.4771875000000001,0.3967901234567901,0.3426339285714286,0.30720000000000014,0.233827160493827,0.7804878048780488,0.6538461538461539,0.6402116402116402,0.6666666666666666,0.6329113924050633,0.6594202898550725,0.4727272727272727,0.6623376623376623,0.5384615384615384,0.5,0.6813186813186813,0.20652173913043478,0.525,0.4444444444444444,0.30357142857142855,0.28,0.26666666666666666
tag_id_3221,39,106,168,59,79,269,109,74,42,92,91,86,39,45,55,50,45,4,5,3,3,4,3,4,4,3,4,4,3,3,3,3,3,3,0.21203155818540442,0.1739498042007832,0.11910076530612246,0.08172938810686592,0.22937029322224012,0.1368071198573816,0.5585388435316893,0.25438276113951785,0.5569727891156462,0.6234050094517959,0.5939500060379181,0.5924824229313143,0.5917159763313611,0.5945679012345679,0.6143801652892562,0.6246,0.6392592592592592,0.23076923076923078,0.16981132075471697,0.1130952380952381,0.0847457627118644,0.25316455696202533,0.1412639405204461,0.5596330275229358,0.24324324324324326,0.47619047619047616,0.5760869565217391,0.6043956043956044,0.5581395348837209,0.48717948717948717,0.5555555555555556,0.6,0.58,0.6222222222222222
tag_id_381,40,106,155,64,79,266,107,78,19,91,91,93,41,46,56,50,45,2,3,2,2,2,2,2,2,2,2,3,2,2,1,3,3,4,0.07218749999999985,0.1717248131007476,0.148283038501561,0.1571044921875,0.07306521390802745,0.06537961444965812,0.07197135120971265,0.13108152531229456,0.4986149584487536,0.15124984905204686,0.0948556937567927,0.06243496357960443,0.024092801903628835,0,0.06935586734693866,0.23460000000000003,0.36765432098765427,0.075,0.16981132075471697,0.13548387096774195,0.171875,0.0759493670886076,0.06015037593984962,0.07476635514018691,0.11538461538461539,0.3157894736842105,0.16483516483516483,0.07692307692307693,0.06451612903225806,0.024390243902439025,0,0.07142857142857142,0.22,0.4222222222222222
tag_id_384,41,106,155,67,79,266,114,81,19,91,91,93,41,46,56,50,46,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,0.27929803688280797,0.35506407974368104,0.30253902185223724,0.35241701938070846,0.2788815894888639,0.32549183108146307,0.1907894736842105,0.33653406492912674,0.05124653739612173,0.5996256490761985,0.6458157227387997,0.2939068100358422,0.25580011897679955,0.510633270321361,0.35411352040816324,0.2784000000000001,0.4477788279773156,0.17073170731707318,0.37735849056603776,0.2709677419354839,0.40298507462686567,0.24050632911392406,0.3157894736842105,0.15789473684210525,0.345679012345679,0.05263157894736842,0.4725274725274725,0.6043956043956044,0.3225806451612903,0.14634146341463414,0.5217391304347826,0.375,0.32,0.45652173913043476
tag_id_3920,36,105,167,57,79,268,109,76,47,89,91,89,40,45,55,50,45,3,5,5,4,4,4,4,3,5,5,5,4,5,2,5,4,6,0.49189814814814814,0.5368253968253969,0.45706192405607937,0.5018467220683287,0.48125300432622975,0.45333732457117404,0.4751704401986364,0.4983552631578948,0.5101856043458579,0.7065395783360686,0.531155657529284,0.3111349577073602,0.16500000000000004,0.17999999999999994,0.2723966942148761,0.34899999999999987,0.48197530864197535,0.5277777777777778,0.4857142857142857,0.4311377245508982,0.5087719298245614,0.46835443037974683,0.417910447761194,0.48623853211009177,0.47368421052631576,0.5106382978723404,0.6966292134831461,0.5274725274725275,0.2808988764044944,0.15,0.2,0.2545454545454545,0.34,0.4
tag_id_423,41,106,155,66,79,266,109,78,19,91,91,93,41,46,55,50,45,2,2,2,2,2,2,3,3,2,3,3,3,2,3,3,3,3,0.07049375371802502,0.10679957280170882,0.13186264308012485,0.10043617998163445,0.04935106553436963,0.11965063033523671,0.08841848329265212,0.19962195923734372,0.09972299168975085,0.5537374713198889,0.5893008090810288,0.10267082899757196,0.15615704937537167,0.19754253308128544,0.4614876033057851,0.42580000000000007,0.5244444444444445,0.024390243902439025,0.11320754716981132,0.14193548387096774,0.10606060606060606,0.05063291139240506,0.12030075187969924,0.09174311926605505,0.19230769230769232,0.10526315789473684,0.5494505494505495,0.6043956043956044,0.10752688172043011,0.07317073170731707,0.21739130434782608,0.43636363636363634,0.36,0.5333333333333333
tag_id_425,40,105,190,65,79,265,110,78,74,80,91,88,41,46,24,48,41,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,4,3,0.5478124999999999,0.6204081632653061,0.6394598337950139,0.589940828402367,0.5495914116327512,0.5408543965824137,0.6588842975206611,0.592948717948718,0.2840577063550036,0.52046875,0.5967878275570584,0.4974819214876034,0.4461629982153481,0.5708884688090738,0.4140625,0.5987413194444444,0.5618679357525282,0.525,0.580952380952381,0.6105263157894737,0.5230769230769231,0.5316455696202531,0.5169811320754717,0.6545454545454545,0.6282051282051282,0.25675675675675674,0.5,0.7252747252747253,0.5,0.43902439024390244,0.5869565217391305,0.2916666666666667,0.6875,0.4878048780487805
tag_id_427,42,105,155,69,79,266,111,80,19,91,91,91,40,46,56,50,46,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,4,4,0.34155328798185947,0.22907029478458052,0.1496566077003123,0.37040537702163423,0.1753725364524915,0.30648990898298367,0.2871925980034087,0.29679687500000007,0,0.14279676367588445,0.11466006520951577,0.6103731433401762,0.5909375,0.5007088846880908,0.35188137755102045,0.3417999999999999,0.30694706994328924,0.23809523809523808,0.22857142857142856,0.16129032258064516,0.3333333333333333,0.189873417721519,0.32706766917293234,0.32432432432432434,0.3375,0,0.14285714285714285,0.12087912087912088,0.6593406593406593,0.525,0.6086956521739131,0.2857142857142857,0.4,0.2608695652173913
tag_id_430,41,106,155,65,79,263,111,78,19,90,91,90,41,46,54,50,45,2,3,2,3,3,3,3,2,2,4,4,3,3,3,3,3,4,0.34265318262938727,0.40000889996440026,0.34963579604578565,0.47254437869822485,0.416359557763179,0.4350865272014921,0.09459459459459474,0.3106508875739644,0.4501385041551246,0.6910493827160493,0.5862214708368554,0.5154938271604939,0.5651397977394408,0.429820415879017,0.4614197530864198,0.44500000000000006,0.49876543209876545,0.34146341463414637,0.41509433962264153,0.36129032258064514,0.4461538461538462,0.4177215189873418,0.45627376425855515,0.0990990990990991,0.3076923076923077,0.47368421052631576,0.6777777777777778,0.6043956043956044,0.5333333333333333,0.4878048780487805,0.41304347826086957,0.5,0.48,0.5555555555555556
tag_id_481,20,93,157,29,79,267,101,58,26,92,91,91,35,39,56,50,45,4,4,4,3,5,4,5,5,3,4,4,3,3,4,3,3,4,0.4637500000000001,0.34645623771534273,0.3874396527242484,0.21581450653983347,0.3526678416920366,0.2634347515044396,0.2599745123027154,0.2792806183115337,0.42085798816568043,0.17243620037807172,0.12589059292355986,0.5361067503924647,0.47020408163265304,0.5,0.47528698979591844,0.25040000000000007,0.27135802469135795,0.25,0.34408602150537637,0.37579617834394907,0.1724137931034483,0.35443037974683544,0.23595505617977527,0.24752475247524752,0.29310344827586204,0.34615384615384615,0.18478260869565216,0.13186813186813187,0.4945054945054945,0.4857142857142857,0.5641025641025641,0.2857142857142857,0.22,0.2222222222222222
tag_id_4969,41,104,202,64,79,285,108,80,109,78,91,83,39,45,24,48,40,7,7,7,7,6,7,7,7,6,3,5,4,4,4,5,6,6,0.7055324211778704,0.711769600591716,0.7190226448387413,0.65966796875,0.7185547187950648,0.7259772237611573,0.6975308641975309,0.734609375,0.6401818028785455,0.3915187376725838,0.5096606690013283,0.600740310640151,0.6939513477975017,0.682716049382716,0.6840277777777778,0.6833767361111112,0.5325,0.7560975609756098,0.7788461538461539,0.7079207920792079,0.625,0.7341772151898734,0.7263157894736842,0.6944444444444444,0.6625,0.6422018348623854,0.2948717948717949,0.2967032967032967,0.6867469879518072,0.6153846153846154,0.6222222222222222,0.5416666666666666,0.7083333333333334,0.475
tag_id_542,44,106,155,70,79,266,111,81,19,90,91,92,41,46,55,50,44,4,4,4,4,4,4,3,4,2,3,4,3,3,3,3,3,3,0.20996900826446274,0.29636881452474173,0.2524661810613944,0.185204081632653,0.242989905463868,0.12150912996777663,0.2707572437302167,0.23106233805822285,0.4501385041551246,0.5493827160493827,0.675461900736626,0.5304820415879017,0.4140392623438429,0.5574196597353496,0.627603305785124,0.6298,0.6614152892561984,0.20454545454545456,0.27358490566037735,0.25806451612903225,0.14285714285714285,0.22784810126582278,0.10150375939849623,0.2882882882882883,0.18518518518518517,0.47368421052631576,0.4777777777777778,0.6923076923076923,0.5217391304347826,0.43902439024390244,0.6521739130434783,0.5272727272727272,0.66,0.6590909090909091
tag_id_5617,42,105,201,61,79,286,113,79,103,93,92,93,39,46,56,50,45,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.42318594104308394,0.5400907029478458,0.4937501546991411,0.5018812147272239,0.4876622336164077,0.5018277177368087,0.5114339415772574,0.5475885274795705,0.576067489867094,0.39310902994565844,0.5469636105860113,0.402358654179674,0.3418803418803419,0.33199432892249536,0.5325255102040816,0.46219999999999994,0.5138271604938272,0.3333333333333333,0.5523809523809524,0.5024875621890548,0.5081967213114754,0.4430379746835443,0.493006993006993,0.49557522123893805,0.569620253164557,0.5533980582524272,0.34408602150537637,0.5108695652173914,0.34408602150537637,0.41025641025641024,0.3695652173913043,0.5357142857142857,0.52,0.5555555555555556
tag_id_5720,44,106,167,68,79,268,106,81,31,91,90,91,41,46,52,49,44,4,5,5,5,5,5,5,5,3,4,4,2,2,2,4,5,5,0.547004132231405,0.6075115699537201,0.6278281759833626,0.6328935986159169,0.636035891684025,0.6609559478725775,0.6466714133143467,0.6725346745922878,0.5822060353798126,0.6045767419393793,0.6606790123456789,0.4492211085617679,0.2989292088042832,0.3402646502835538,0.6033653846153846,0.6876301541024573,0.6262913223140496,0.6590909090909091,0.6509433962264151,0.592814371257485,0.75,0.6329113924050633,0.6604477611940298,0.6415094339622641,0.7037037037037037,0.41935483870967744,0.5054945054945055,0.6777777777777778,0.5494505494505495,0.3170731707317073,0.34782608695652173,0.5576923076923077,0.5918367346938775,0.5454545454545454
tag_id_600,40,105,155,64,78,265,105,76,19,90,91,91,41,45,54,50,45,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,3,3,0.6265625,0.6182766439909297,0.6096982310093653,0.6495361328125,0.6478468113083498,0.6063937344250623,0.6482993197278911,0.6309729916897506,0.4168975069252079,0.44345679012345685,0.480618282816085,0.5053133679507306,0.5440214158239143,0.5503703703703704,0.46690672153635127,0.3497999999999999,0.3834567901234569,0.625,0.5904761904761905,0.5290322580645161,0.6875,0.6410256410256411,0.6226415094339622,0.5238095238095238,0.6710526315789473,0.3157894736842105,0.45555555555555555,0.4945054945054945,0.5934065934065934,0.6341463414634146,0.5555555555555556,0.3888888888888889,0.4,0.26666666666666666
tag_id_650,31,105,176,46,79,270,105,64,53,89,91,85,40,45,52,50,45,6,6,6,6,6,6,6,6,4,7,6,5,5,4,6,6,6,0.6893860561914672,0.7560090702947846,0.7758425878099173,0.781663516068053,0.7337766383592372,0.7575445816186557,0.7031292517006803,0.6524658203125,0.5291918832324671,0.7888524176240373,0.6871754619007366,0.6131487889273357,0.6737500000000001,0.6293827160493828,0.7707100591715976,0.8066,0.7525925925925926,0.7096774193548387,0.7619047619047619,0.7954545454545454,0.8260869565217391,0.7088607594936709,0.7592592592592593,0.6666666666666666,0.6875,0.33962264150943394,0.7752808988764045,0.7472527472527473,0.6,0.7,0.5111111111111111,0.75,0.86,0.7333333333333333
tag_id_664,44,105,189,70,79,273,113,81,85,91,91,92,41,46,55,50,46,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,0.3866219008264463,0.45859410430839,0.49011785784272544,0.535,0.4434385515141803,0.3828778059547291,0.27860443261022794,0.34194482548392013,0.48934256055363323,0.5059171597633136,0.4385339934790484,0.253367202268431,0.31201665675193335,0.2162098298676749,0.17999999999999994,0.42620000000000013,0.23156899810964093,0.3181818181818182,0.4666666666666667,0.4708994708994709,0.5428571428571428,0.3924050632911392,0.37362637362637363,0.2831858407079646,0.37037037037037035,0.47058823529411764,0.4835164835164835,0.4175824175824176,0.20652173913043478,0.3170731707317073,0.2391304347826087,0.2,0.42,0.2608695652173913
tag_id_669,44,106,198,70,79,277,112,81,87,89,91,90,41,46,51,50,44,3,3,3,3,3,3,3,3,2,2,2,3,1,1,2,3,2,0.12913223140495877,0.23010857956568176,0.1737705336190184,0.21642857142857141,0.14196442877743942,0.10999100731144684,0.211296237244898,0.23083371437280908,0.4735764301757168,0.022219416740310693,0.010928631807752609,0.05438271604938272,0,0,0.07535563244905807,0.29259999999999997,0.022469008264462742,0.13636363636363635,0.2358490566037736,0.16666666666666666,0.24285714285714285,0.12658227848101267,0.08664259927797834,0.21428571428571427,0.2222222222222222,0.40229885057471265,0.02247191011235955,0.01098901098901099,0.05555555555555555,0,0,0.0392156862745098,0.26,0.022727272727272728
tag_id_684,44,106,155,69,79,260,111,81,19,92,91,91,41,46,56,50,46,3,3,3,3,3,3,1,2,1,3,2,2,2,2,3,2,3,0.0663739669421487,0.1990477038091849,0.0990426638917794,0.1492333543373242,0.2569299791700047,0.1815754437869822,0,0.15790275872580417,0,0.18874054820415886,0.03242362033570845,0.3666223886004105,0.49881023200475905,0.4808601134215501,0.5208864795918368,0.4927999999999999,0.5094517958412099,0.06818181818181818,0.19811320754716982,0.1032258064516129,0.11594202898550725,0.22784810126582278,0.18846153846153846,0,0.12345679012345678,0,0.20652173913043478,0.03296703296703297,0.4175824175824176,0.4634146341463415,0.5,0.5,0.56,0.45652173913043476
tag_id_695,43,105,155,69,79,253,105,80,19,75,88,82,39,46,51,47,41,3,4,4,4,4,3,3,3,2,3,4,4,4,4,4,4,3,0.5421849648458626,0.5253514739229025,0.5086992715920916,0.5459987397605545,0.5362121454895048,0.4978596759830649,0.38444444444444437,0.42867187500000004,0.43213296398891965,0.3396444444444443,0.5633393595041323,0.6301308744794765,0.6328073635765944,0.5744328922495274,0.5472895040369089,0.40583974649162513,0.48066627007733487,0.627906976744186,0.5333333333333333,0.5096774193548387,0.4492753623188406,0.620253164556962,0.48221343873517786,0.3619047619047619,0.45,0.631578947368421,0.3333333333333333,0.5909090909090909,0.6707317073170732,0.6666666666666666,0.5652173913043478,0.5098039215686274,0.40425531914893614,0.3902439024390244
tag_id_70,41,106,155,68,79,265,109,80,20,88,91,85,41,46,46,47,44,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,0.47025580011897683,0.4998220007119971,0.49947970863683666,0.4930795847750865,0.49487261656785764,0.46610181559273767,0.4957916000336673,0.4949999999999999,0.46875,0.5452608471074379,0.5099021857263617,0.604636678200692,0.5591909577632361,0.6247637051039697,0.666351606805293,0.6321865097329108,0.5632747933884299,0.4634146341463415,0.49056603773584906,0.5032258064516129,0.5294117647058824,0.4936708860759494,0.4679245283018868,0.46788990825688076,0.475,0.65,0.6022727272727273,0.5934065934065934,0.5176470588235295,0.5609756097560976,0.6086956521739131,0.6304347826086957,0.7872340425531915,0.6363636363636364
tag_id_716,38,105,202,57,79,287,113,75,101,93,92,93,40,45,56,50,46,4,4,4,4,4,4,3,3,4,3,3,2,3,4,4,3,4,0.5564404432132964,0.5049886621315194,0.5286614057445349,0.46429670667897815,0.5302836083960903,0.4942332673700056,0.6115984023807659,0.4495111111111111,0.41285168120772475,0.5561914672216441,0.5105741965973535,0.4370447450572321,0.5615625000000001,0.5123456790123457,0.4689094387755103,0.3173999999999999,0.5871928166351607,0.5526315789473685,0.5333333333333333,0.5643564356435643,0.47368421052631576,0.4810126582278481,0.49477351916376305,0.5663716814159292,0.4266666666666667,0.42574257425742573,0.6021505376344086,0.43478260869565216,0.45161290322580644,0.625,0.5111111111111111,0.44642857142857145,0.3,0.5
tag_id_744,40,103,167,66,79,270,112,79,31,90,91,89,40,45,54,50,45,3,3,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,0.5871875,0.6055236120275238,0.6457922478396501,0.5143480257116622,0.49567377022912995,0.6548079561042524,0.3440290178571429,0.5722640602467552,0.37044745057232054,0.48216049382716053,0.5458277985750513,0.6576821108445903,0.5571875,0.6004938271604938,0.6227709190672155,0.48619999999999997,0.4748148148148148,0.475,0.6019417475728155,0.592814371257485,0.5909090909090909,0.5063291139240507,0.6962962962962963,0.3392857142857143,0.6835443037974683,0.25806451612903225,0.4888888888888889,0.46153846153846156,0.7528089887640449,0.625,0.5333333333333333,0.6296296296296297,0.52,0.4666666666666667
tag_id_757,33,106,155,52,79,266,109,69,19,93,92,93,41,44,56,50,46,2,2,2,2,2,2,2,2,2,3,3,2,2,1,3,2,3,0.3673094582185492,0.4016998932004272,0.42998959417273674,0.375,0.3518666880307644,0.3168282548476453,0.4957916000336673,0.49327872295736186,0.05124653739612173,0.32321655682737904,0.4451795841209829,0.010694878020580445,0.04759071980963725,0,0.2928890306122448,0.31999999999999984,0.4451795841209829,0.42424242424242425,0.44339622641509435,0.432258064516129,0.2692307692307692,0.3037974683544304,0.31203007518796994,0.48623853211009177,0.5942028985507246,0.05263157894736842,0.3225806451612903,0.44565217391304346,0.010752688172043012,0.04878048780487805,0,0.3392857142857143,0.32,0.5217391304347826
tag_id_773,38,104,202,60,79,289,109,76,109,92,91,92,40,46,56,50,45,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.5661357340720221,0.6364182692307692,0.6308327614939713,0.6481944444444444,0.6575068098061209,0.6641144143389088,0.6287770389697838,0.600328947368421,0.3787559969699519,0.19819234404536867,0.5031397174254317,0.5598416824196597,0.49968750000000006,0.5550567107750473,0.5623405612244898,0.6242000000000001,0.5167901234567901,0.6052631578947368,0.625,0.6435643564356436,0.6166666666666667,0.6329113924050633,0.6401384083044983,0.6513761467889908,0.6710526315789473,0.3669724770642202,0.20652173913043478,0.4725274725274725,0.5652173913043478,0.55,0.5434782608695652,0.625,0.64,0.5777777777777777
tag_id_787,44,106,161,68,79,268,110,80,32,91,91,93,41,46,55,50,46,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.3117252066115701,0.15828586685653256,0.22894564252922334,0.19907006920415227,0.19331837846498956,0.11394519937625303,0.20028925619834725,0.17335937499999998,0.29638671875,0.5158797246709335,0.4279072575775873,0.08318880795467665,0.04788816180844746,0.10420604914933851,0.291404958677686,0.2962,0.38492438563327036,0.2727272727272727,0.16981132075471697,0.2236024844720497,0.19117647058823528,0.21518987341772153,0.10820895522388059,0.20909090909090908,0.15,0.21875,0.46153846153846156,0.42857142857142855,0.08602150537634409,0.04878048780487805,0.10869565217391304,0.32727272727272727,0.32,0.43478260869565216
tag_id_819,26,105,186,40,79,272,105,59,68,93,91,92,39,44,56,50,45,3,3,3,3,3,4,3,3,3,3,5,2,1,1,1,1,2,0.375,0.3465306122448981,0.3227107180020813,0.3565625,0.3694119532126261,0.4385610402249136,0.3345124716553287,0.317150244182706,0.38505622837370246,0.06295525494276777,0.2587247916918247,0.05287098298676751,0,0,0,0,0.021975308641975166,0.23076923076923078,0.29523809523809524,0.34408602150537637,0.325,0.379746835443038,0.4264705882352941,0.3333333333333333,0.288135593220339,0.35294117647058826,0.06451612903225806,0.23076923076923078,0.05434782608695652,0,0,0,0,0.022222222222222223
